215.0,185.88636495928844
31.0,125.47945887674206
26.0,51.50473052707554
221.0,154.61619629118923
56.0,84.57553973946736
116.0,119.15305815071079
253.0,179.04794320702672
39.0,135.77289952138625
6.0,115.31551355592475
19.0,153.0385299705782
28.0,108.56991562020198
12.0,62.23589612648529
29.0,148.8139108640945
125.0,123.38034468891533
99.0,126.84137350775312
250.0,245.81524480344538
7.0,117.06801123943106
37.0,139.9647490144096
234.0,197.2455344093864
241.0,217.96642435119324
66.0,115.10876426715349
94.0,104.85616550515493
109.0,137.37377454715778
185.0,129.14364857269084
165.0,163.83654584846312
48.0,145.01239452773223
82.0,112.43784984504896
146.0,163.08742934730168
47.0,160.46528243413485
83.0,105.38963895943472
186.0,181.5226601403925
19.0,57.76398743546401
149.0,172.1095661683762
168.0,160.7174593986464
36.0,131.07508891217023
99.0,136.27913233914836
68.0,113.85795033969106
16.0,109.14400080220219
148.0,137.03014112879612
53.0,55.36633975420244
52.0,99.26895408154779
157.0,158.99169894473528
33.0,108.68168505625346
115.0,128.72598731845528
149.0,147.28755665175672
79.0,99.41381538241498
55.0,108.97028759151632
207.0,184.85331403875642
30.0,42.0861828738232
220.0,157.33870199173643
26.0,73.63588685779057
234.0,161.12048242093726
197.0,149.014590896328
14.0,113.17418816438078
39.0,129.11361052275714
5.0,138.45530694856814
165.0,148.3945450105525
154.0,125.22850673868152
198.0,179.23648524908216
128.0,114.8749704872408
22.0,86.70278523015664
30.0,136.6707612801249
69.0,93.78367501862996
191.0,164.27687224790822
252.0,227.65242490838236
82.0,112.21433053660205
145.0,113.99051729566514
15.0,117.34073139555781
147.0,144.37107601209075
28.0,51.292845396691426
86.0,131.78523817180738
210.0,138.74470620531798
92.0,136.757911613511
152.0,134.01078468209604
127.0,141.31230617953193
40.0,144.82896460614808
233.0,167.94992573846395
169.0,156.07493321407438
207.0,149.2123563545891
218.0,154.2678838183041
13.0,107.37796572026414
187.0,173.82908860269745
128.0,119.10578342147977
252.0,191.86708831318043
13.0,109.70148854454477
238.0,177.37481623199312
52.0,72.27642761570947
87.0,108.02873681469102
254.0,250.79309790254507
47.0,150.4254408151907
6.0,38.4013700565777
232.0,173.12338448504164
222.0,188.9764409184971
70.0,131.53809853676108
145.0,111.26891175086698
244.0,186.43671803948206
121.0,148.08750273627638
48.0,122.6656092345727
229.0,223.10856639761727
249.0,212.96229087172532
60.0,125.33640869453873
234.0,202.18310370113085
1.0,101.27289255603726
54.0,140.39702513467537
15.0,119.16593468306658
143.0,164.09252335869
42.0,147.22597023321364
175.0,158.76836425714313
119.0,110.87175213832522
34.0,116.14295377297373
119.0,136.17944950199595
183.0,117.44737776742588
162.0,152.10773970373032
251.0,180.26427429995354
182.0,163.3464522962705
191.0,163.04805726465366
187.0,200.53408920513573
111.0,161.55338691040254
35.0,109.64356752678198
226.0,164.19058485660972
200.0,175.38869879974214
149.0,133.35028229774727
41.0,137.5009370473121
57.0,69.53714690724664
15.0,61.33371322346119
115.0,126.70830885673335
124.0,117.71862634642356
91.0,155.92859070741324
236.0,213.76408398044794
15.0,101.49456570017267
196.0,150.49006973514528
55.0,92.52577430700653
105.0,150.74729785674805
49.0,96.4778591756218
49.0,76.4311398871196
89.0,134.4995497720676
39.0,119.72219375611932
22.0,128.15792475605159
216.0,167.89741454564185
21.0,137.67567597638865
25.0,143.3374918388998
74.0,150.09587895001573
118.0,163.7990901480632
99.0,132.12891137908548
56.0,123.75405349141319
33.0,149.4073642019622
224.0,184.81694535103887
129.0,140.56469080106854
248.0,223.34152972521701
29.0,122.93501571516916
254.0,171.5061379530061
169.0,179.6992423158453
61.0,141.94934233341445
11.0,66.60706335584004
53.0,68.01673846275717
4.0,68.3812636781613
96.0,151.98318298782635
110.0,125.07695377913018
183.0,154.21605479182625
21.0,143.3062841531305
217.0,166.7404259453731
48.0,117.20009001703028
196.0,143.640036511026
194.0,177.37838998404888
183.0,144.36324251307494
55.0,89.91442487165227
253.0,226.69482263852237
134.0,150.71523243816097
121.0,122.99922312311118
58.0,162.41554092306973
156.0,132.53519540945425
185.0,157.274582816169
3.0,105.38203578725677
38.0,95.01216886974707
247.0,151.47905304401368
0.0,0.0
11.0,108.89399794703512
20.0,99.96211248934935
8.0,142.78499010750394
41.0,124.42850463887552
39.0,130.38228667183967
184.0,148.49046688442849
254.0,208.61940583006387
17.0,113.14345574436808
221.0,159.91015081392842
158.0,139.83850359929087
217.0,142.51883325839196
254.0,200.63536034862406
111.0,166.42888080698813
42.0,149.15503965859
212.0,179.88350433915093
86.0,160.2020478784352
88.0,107.98132359090827
153.0,163.84961723076032
179.0,153.51782216479694
2.0,70.18503734177725
26.0,140.9802985053822
66.0,90.77379639031912
52.0,152.51011052094583
253.0,200.90895483609816
137.0,134.0643431756226
77.0,142.25128493854342
239.0,151.65028036022002
202.0,199.79417255988446
24.0,134.91107000951075
38.0,85.18082132864312
86.0,143.98679048209019
228.0,158.28049683324153
68.0,91.22513231926094
239.0,219.94597243161533
238.0,180.3745982362508
217.0,209.69215878414613
239.0,175.54547198185813
19.0,92.48900643379791
254.0,212.91537878279772
12.0,69.11243544640381
156.0,129.62916664255943
59.0,135.0390766490286
208.0,161.7267717479082
215.0,158.1008642888738
26.0,130.64646459476472
133.0,107.2809540412463
227.0,207.84463716920868
162.0,171.4242431966831
195.0,175.5074641337703
210.0,153.08144578767357
242.0,161.0575080522482
219.0,161.16701082348638
149.0,142.53228749226534
129.0,138.62892270774924
246.0,193.1059314066879
250.0,208.64873064555175
211.0,148.8908864832827
111.0,154.3806784470705
41.0,173.22533285996147
201.0,145.07304049263522
40.0,136.3299860632282
43.0,104.60858850442868
38.0,125.03844426593145
254.0,250.8951964909297
165.0,133.5909460504965
40.0,132.7893028656885
156.0,148.42357416080057
99.0,107.82529052953105
18.0,51.69147920327123
161.0,147.6666312641041
83.0,116.85675675800694
113.0,132.0461761825932
172.0,127.46390168723588
52.0,139.27972329891463
50.0,91.99725267637072
102.0,132.2825717923567
17.0,73.33629903094071
36.0,52.34807021806588
34.0,102.5406067532923
180.0,166.9926243547567
212.0,181.10997331271776
87.0,148.93335038048247
237.0,182.48366742746535
28.0,86.0605628483673
164.0,140.10265652965566
22.0,137.61965121304442
6.0,69.21630194943641
218.0,135.06978792872636
224.0,175.39380550951938
145.0,156.65020431238227
208.0,156.58679708782034
223.0,175.7090565236876
200.0,148.00252546644077
21.0,115.70263797050322
134.0,115.81616707332167
229.0,186.0935993884081
253.0,158.1810339804084
209.0,178.909005394114
17.0,126.20023969866301
31.0,123.17937552835521
251.0,213.9069155808978
252.0,215.55785926031297
236.0,160.04458212219077
119.0,144.67893888038975
254.0,183.59420579092358
47.0,125.80255000948466
254.0,241.02037615567323
194.0,180.7224426818343
156.0,195.36849987765285
132.0,136.44426188008055
156.0,128.89303592945242
44.0,140.8700329302786
141.0,123.42659852002008
120.0,133.28657613494983
31.0,117.14687172756922
254.0,186.70053966475595
54.0,153.53223780185203
18.0,115.64154611941545
206.0,141.13395591108156
243.0,181.92805833930925
202.0,184.4424305244804
40.0,122.30598558987664
11.0,96.52931391263715
66.0,131.00787698964263
200.0,154.88049152671087
31.0,126.90056851286715
7.0,102.62294431558665
120.0,130.168343693849
88.0,115.75179125083886
243.0,187.64754784198783
39.0,81.1304055894651
80.0,156.1661031651164
19.0,103.72087002034729
122.0,141.79305468024714
238.0,197.91210532287644
25.0,140.2943386439936
101.0,136.15076455491862
171.0,144.23300631655403
69.0,116.62606093360475
129.0,136.69046548883927
73.0,164.6480751313068
146.0,156.34539256971334
254.0,206.64277283918418
171.0,147.11635300748256
40.0,141.9057609432714
174.0,163.43093814955736
126.0,115.95235487043806
56.0,137.60710588079704
89.0,134.26889413908694
37.0,79.61778346854706
253.0,204.55439567237093
15.0,112.06189470308114
30.0,64.00581310405416
170.0,150.399735704555
226.0,175.06577976419163
23.0,112.16233944104808
35.0,106.17940624768586
27.0,96.9488647575503
215.0,180.3511604558667
254.0,162.2160730493608
90.0,151.28271359720296
119.0,130.3458622707722
55.0,96.92501139196906
118.0,137.23618076553686
186.0,192.08549875858233
17.0,99.6749801437987
233.0,213.31185613243974
52.0,135.51575480363897
17.0,109.65570380868374
224.0,158.055891274785
82.0,135.2950047119257
134.0,120.25611746971082
204.0,149.7941511986811
